ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,VizSide
42621,Dennis Allan Green,M,29,178,79,Australia,AUS,1960 Summer,1960,Summer,Roma,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,NA,Gender
42621,Dennis Allan Green,M,33,178,79,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA,Gender
42621,Dennis Allan Green,M,37,178,79,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA,Gender
42621,Dennis Allan Green,M,41,178,79,Australia,AUS,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA,Gender
42623,Ellia Green,F,23,172,75,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold,Gender
42642,"Nicholas David ""Nick"" Green",M,24,196,88,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Gold,Gender
42642,"Nicholas David ""Nick"" Green",M,28,196,88,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Gold,Gender
42652,"Nicola ""Nicky"" Green-Bethwaite",F,33,168,69,Australia,AUS,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Women's Two Person Dinghy,NA,Gender
42652,"Nicola ""Nicky"" Green-Bethwaite",F,49,168,69,Australia,AUS,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,NA,Gender
42673,Paul Haydon Greene,M,23,184,78,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,NA,Gender
42673,Paul Haydon Greene,M,23,184,78,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,NA,Gender
42744,Ryan Gregson,M,22,184,73,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",NA,Gender
42744,Ryan Gregson,M,26,184,73,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",NA,Gender
42745,Daniel Mark Greig,M,22,172,69,Australia,AUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's 500 metres,NA,Gender
42745,Daniel Mark Greig,M,22,172,69,Australia,AUS,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,000 metres",NA,Gender
42762,"Vincenzo ""Vince"" Grella",M,20,182,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,NA,Gender
42771,Michael Ronald Grenda,M,22,177,70,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",NA,Gender
42771,Michael Ronald Grenda,M,22,177,70,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,Gender
42806,Julia Emma Greville (-Radley),F,17,178,67,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,NA,Gender
42806,Julia Emma Greville (-Radley),F,17,178,67,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA,Gender
42806,Julia Emma Greville (-Radley),F,17,178,67,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze,Gender
42809,Robyn Grey-Gardner,F,19,172,73,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Bronze,Gender
42886,Ryan Alan Griffiths,M,22,183,76,Australia,AUS,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,NA,Gender
42887,Sam Griffiths,M,40,171,73,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA,Gender
42887,Sam Griffiths,M,40,171,73,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA,Gender
42887,Sam Griffiths,M,44,171,73,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA,Gender
42887,Sam Griffiths,M,44,171,73,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,Gender
42913,Tatiana Grigorieva,F,24,180,64,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,Silver,Gender
42936,Alison Mary Grigson,F,25,164,53,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",NA,Gender
42936,Alison Mary Grigson,F,29,164,53,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",NA,Gender
42949,Hollie Louise Grima (-Florance),F,24,190,84,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver,Gender
42990,Anton Grimus,M,23,194,105,Australia,AUS,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,NA,Gender
42992,Alan Joseph Grindal,M,20,169,55,Australia,AUS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",NA,Gender
42992,Alan Joseph Grindal,M,20,169,55,Australia,AUS,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA,Gender
43005,"Matthew ""Matt"" Grinlaubs",M,29,192,91,Australia-2,AUS,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA,Gender
43078,Kristian Groenintwoud,M,27,196,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,NA,Gender
43119,Dieter Grning,M,28,157,52,Australia,AUS,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Flyweight, Freestyle",NA,Gender
43217,"Samuel ""Sam"" Groth",M,28,193,100,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA,Gender
43237,"Kenneth ""Ken"" Grove",M,19,174,68,Australia,AUS,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Springboard,NA,Gender
43237,"Kenneth ""Ken"" Grove",M,19,174,68,Australia,AUS,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Platform,NA,Gender
43238,Alan Geoffrey Grover,M,20,167,51,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,NA,Gender
43238,Alan Geoffrey Grover,M,24,167,51,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Silver,Gender
43238,Alan Geoffrey Grover,M,27,167,51,Australia,AUS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA,Gender
43241,Madeline Groves,F,21,179,66,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,NA,Gender
43241,Madeline Groves,F,21,179,66,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,Silver,Gender
43241,Madeline Groves,F,21,179,66,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Gender
43485,Chelsea Lea Gubecka,F,17,162,62,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,NA,Gender
43497,"Christopher Luke ""Chris"" Guccione",M,23,200,92,Australia,AUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Singles,NA,Gender
43497,"Christopher Luke ""Chris"" Guccione",M,23,200,92,Australia-1,AUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,NA,Gender
43497,"Christopher Luke ""Chris"" Guccione",M,31,200,92,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA,Gender
43534,Marieke Katherine Guehrer (-D'Cruz),F,18,184,64,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,NA,Gender
43620,David Guest,M,26,177,75,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze,Gender
43626,Paul Marshall Guest,M,21,192,84,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,NA,Gender
43626,Paul Marshall Guest,M,25,192,84,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA,Gender
43626,Paul Marshall Guest,M,29,192,84,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Pairs,NA,Gender
43627,Peter John Guest,M,22,190,82,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,NA,Gender
43832,Gary Gullock,M,26,188,85,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,Silver,Gender
44074,Alistair Samuel Guss,M,18,182,80,Australia,AUS,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Downhill,NA,Gender
44077,Marilla Guss,F,20,168,63,Australia,AUS,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Downhill,NA,Gender
44130,Bridgette Marie Gusterson (-Ireland),F,27,180,74,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Gender
44366,Kate Gynther,F,22,175,73,Australia,AUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,NA,Gender
44366,Kate Gynther,F,26,175,73,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Gender
44366,Kate Gynther,F,30,175,73,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze,Gender
44458,Alex Haas,M,17,171,63,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",NA,Gender
44513,Gary Haberl,M,23,172,67,Australia,AUS,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Singles,NA,Gender
44516,"Stephen Thomas ""Steve"" Haberman",M,32,176,85,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Double Trap,NA,Gender
44516,"Stephen Thomas ""Steve"" Haberman",M,40,176,85,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,NA,Gender
44569,Grant George Hackett,M,20,198,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,NA,Gender
44569,Grant George Hackett,M,20,198,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Freestyle,NA,Gender
44569,Grant George Hackett,M,20,198,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold,Gender
44569,Grant George Hackett,M,20,198,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Gender
44569,Grant George Hackett,M,24,198,96,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,NA,Gender
44569,Grant George Hackett,M,24,198,96,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,Silver,Gender
44569,Grant George Hackett,M,24,198,96,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold,Gender
44569,Grant George Hackett,M,24,198,96,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Gender
44569,Grant George Hackett,M,28,198,96,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 400 metres Freestyle,NA,Gender
44569,Grant George Hackett,M,28,198,96,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,Gender
44569,Grant George Hackett,M,28,198,96,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,Gender
44570,Nicole Leanne Hackett,F,21,167,55,Australia,AUS,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Women's Olympic Distance,NA,Gender
44578,Keith Hackshall,M,28,177,73,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",NA,Gender
44578,Keith Hackshall,M,32,177,73,Australia,AUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",NA,Gender
44578,Keith Hackshall,M,32,177,73,Australia,AUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",NA,Gender
44578,Keith Hackshall,M,32,177,73,Australia,AUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Individual",NA,Gender
44580,Brendon Alan Hackwill,M,22,204,86,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,NA,Gender
44612,Peter Robert Hadfield,M,25,188,87,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA,Gender
44612,Peter Robert Hadfield,M,29,188,87,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA,Gender
44620,Jayden Hadler,M,18,183,86,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Butterfly,NA,Gender
44620,Jayden Hadler,M,18,183,86,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Individual Medley,NA,Gender
44633,Katharina Haecker,F,24,172,63,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,NA,Gender
44640,Toby Christian Haenen,M,18,191,84,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,NA,Gender
44640,Toby Christian Haenen,M,18,191,84,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Backstroke,NA,Gender
44640,Toby Christian Haenen,M,22,191,84,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,Gender
44681,Alexandra Hagan,F,21,180,76,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,NA,Gender
44681,Alexandra Hagan,F,25,180,76,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA,Gender
44722,"Marcus William ""Mark"" Hager",M,24,180,74,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,NA,Gender
44722,"Marcus William ""Mark"" Hager",M,32,180,74,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze,Gender
44812,Robert Irwin Haigh,M,23,170,66,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Silver,Gender
44812,Robert Irwin Haigh,M,27,170,66,Australia,AUS,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,NA,Gender
44812,Robert Irwin Haigh,M,31,170,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Silver,Gender
44821,Louis Henry Hailey,M,30,179,75,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,NA,Gender
44821,Louis Henry Hailey,M,34,179,75,Australia,AUS,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,NA,Gender
44952,Geoffrey Alan Hale,M,22,182,76,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA,Gender
44953,Ian Maxwell Hale,M,33,173,95,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Skeet,NA,Gender
44953,Ian Maxwell Hale,M,37,173,95,Australia,AUS,1988 Summer,1988,Summer,Seoul,Shooting,Shooting Mixed Skeet,NA,Gender
44958,"Edward ""Ted"" Hale",M,28,193,90,Australia,AUS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Single Sculls,NA,Gender
45011,Graeme Lansell Hall,M,22,176,88,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA,Gender
45014,Jessica Hall,F,24,183,75,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,NA,Gender
45022,Linden Hall,F,25,167,51,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",NA,Gender
45033,Sam Hall,M,25,180,72,Australia,AUS,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Moguls,NA,Gender
45085,Amber Jae Halliday,F,24,170,56,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,NA,Gender
45085,Amber Jae Halliday,F,28,170,56,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,NA,Gender
45087,Emily Pia Halliday,F,25,169,63,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,NA,Gender
45087,Emily Pia Halliday,F,29,169,63,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,NA,Gender
45106,Evelyn Halls,F,28,173,58,Australia,AUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's epee, Individual",NA,Gender
45106,Evelyn Halls,F,31,173,58,Australia,AUS,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Individual",NA,Gender
45107,"Joanna ""Jo"" Halls",F,26,167,62,Australia,AUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Individual",NA,Gender
45107,"Joanna ""Jo"" Halls",F,34,167,62,Australia,AUS,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Individual",NA,Gender
45266,Samantha Hamill,F,17,164,53,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Butterfly,NA,Gender
45266,Samantha Hamill,F,17,164,53,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,NA,Gender
45266,Samantha Hamill,F,21,164,53,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Butterfly,NA,Gender
45303,Sally Hamilton-Fleming,F,23,179,63,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,NA,Gender
45307,William Donald Hamlyn-Harris,M,26,191,96,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Javelin Throw,NA,Gender
45348,Bianca Maree Hammett,F,21,173,55,Australia,AUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,NA,Gender
45348,Bianca Maree Hammett,F,25,173,55,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,NA,Gender
45362,"Robert Rodney ""Rob"" Hammond",M,23,176,75,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold,Gender
45362,"Robert Rodney ""Rob"" Hammond",M,27,176,75,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze,Gender
45364,Sarah Hammond,F,24,172,74,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,NA,Gender
45368,Wayne Gary Hammond,M,23,184,75,Australia,AUS,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,NA,Gender
45368,Wayne Gary Hammond,M,27,184,75,Australia,AUS,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Silver,Gender
45416,Brooklee Han,F,18,150,42,Australia,AUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Women's Singles,NA,Gender
45459,Justin (Jiapeng-) Han,M,20,184,75,Australia,AUS,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Singles,NA,Gender
45459,Justin (Jiapeng-) Han,M,20,184,75,Australia,AUS,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Team,NA,Gender
45541,Stephen Handley,M,24,191,94,Australia,AUS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,NA,Gender
45565,Linda Hanel (-Lepore),F,14,179,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Butterfly,NA,Gender
45565,Linda Hanel (-Lepore),F,14,179,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,NA,Gender
45565,Linda Hanel (-Lepore),F,14,179,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA,Gender
45568,Fiona Hanes-Crawford,F,23,158,56,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,Gender
45568,Fiona Hanes-Crawford,F,27,158,56,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver,Gender
45582,Kylie Hanigan (-Brennan),F,24,169,56,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,NA,Gender
45582,Kylie Hanigan (-Brennan),F,24,169,56,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,NA,Gender
45595,Simone Hankin,F,27,182,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Gender
45599,Paul Hanley,M,30,183,73,Australia-2,AUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,NA,Gender
45607,"Donald ""Don"" Hanly",M,22,185,71,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres Hurdles,NA,Gender
45607,"Donald ""Don"" Hanly",M,22,185,71,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,NA,Gender
45610,Mary Hanna,F,41,173,63,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA,Gender
45610,Mary Hanna,F,45,173,63,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA,Gender
45610,Mary Hanna,F,45,173,63,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",NA,Gender
45610,Mary Hanna,F,49,173,63,Australia,AUS,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA,Gender
45610,Mary Hanna,F,57,173,63,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA,Gender
45610,Mary Hanna,F,57,173,63,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",NA,Gender
45610,Mary Hanna,F,61,173,63,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA,Gender
45610,Mary Hanna,F,61,173,63,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",NA,Gender
